id,created_at,user_id
890149921382440961,2017-07-26 10:00:54,767165447351463937
890149885898629121,2017-07-26 10:00:45,767165447351463937
890149859982028802,2017-07-26 10:00:39,767165447351463937
890149840394563591,2017-07-26 10:00:34,767165447351463937
890149822065504256,2017-07-26 10:00:30,767165447351463937
890149800192167937,2017-07-26 10:00:25,767165447351463937
890149656445030400,2017-07-26 09:59:50,767165447351463937
890149639474884608,2017-07-26 09:59:46,767165447351463937
890149621586178048,2017-07-26 09:59:42,767165447351463937
890149597733150720,2017-07-26 09:59:36,767165447351463937
890149556796743680,2017-07-26 09:59:27,767165447351463937
890149533333762048,2017-07-26 09:59:21,767165447351463937
890149521988227072,2017-07-26 09:59:18,767165447351463937
890149486953201666,2017-07-26 09:59:10,767165447351463937
890149419487834112,2017-07-26 09:58:54,767165447351463937
890149400516993024,2017-07-26 09:58:49,767165447351463937
890149301023801349,2017-07-26 09:58:26,767165447351463937
890149176213995520,2017-07-26 09:57:56,767165447351463937
890149152029630466,2017-07-26 09:57:50,767165447351463937
890149120765243392,2017-07-26 09:57:43,767165447351463937
890149108031377410,2017-07-26 09:57:40,767165447351463937
890149083083669504,2017-07-26 09:57:34,767165447351463937
889811041663807488,2017-07-25 11:34:18,767165447351463937
889811017768816640,2017-07-25 11:34:13,767165447351463937
889811007471849472,2017-07-25 11:34:10,767165447351463937
889810996734414848,2017-07-25 11:34:08,767165447351463937
889810982436052993,2017-07-25 11:34:04,767165447351463937
889810970910052352,2017-07-25 11:34:02,767165447351463937
889810962143956992,2017-07-25 11:33:59,767165447351463937
889810951070994433,2017-07-25 11:33:57,767165447351463937
889810940992131074,2017-07-25 11:33:54,767165447351463937
889810933882736641,2017-07-25 11:33:53,767165447351463937
889810913443885056,2017-07-25 11:33:48,767165447351463937
889810904069668865,2017-07-25 11:33:46,767165447351463937
889810894439448578,2017-07-25 11:33:43,767165447351463937
889810877691699200,2017-07-25 11:33:39,767165447351463937
889810868472602624,2017-07-25 11:33:37,767165447351463937
889810858938957824,2017-07-25 11:33:35,767165447351463937
889810843650715650,2017-07-25 11:33:31,767165447351463937
889810833286606849,2017-07-25 11:33:29,767165447351463937
889810821156675584,2017-07-25 11:33:26,767165447351463937
889810805369294848,2017-07-25 11:33:22,767165447351463937
889810794472501248,2017-07-25 11:33:19,767165447351463937
889810782736744449,2017-07-25 11:33:17,767165447351463937
889810772993462272,2017-07-25 11:33:14,767165447351463937
889810749211725824,2017-07-25 11:33:09,767165447351463937
889810735315943424,2017-07-25 11:33:05,767165447351463937
889810721898467328,2017-07-25 11:33:02,767165447351463937
889810707583299584,2017-07-25 11:32:59,767165447351463937
889810693872070657,2017-07-25 11:32:55,767165447351463937
889810685730983937,2017-07-25 11:32:54,767165447351463937
889810678172831744,2017-07-25 11:32:52,767165447351463937
889810653761941505,2017-07-25 11:32:46,767165447351463937
889810630739464192,2017-07-25 11:32:40,767165447351463937
889810618043256832,2017-07-25 11:32:37,767165447351463937
889810606953566208,2017-07-25 11:32:35,767165447351463937
889810597528973313,2017-07-25 11:32:32,767165447351463937
889810586598596608,2017-07-25 11:32:30,767165447351463937
889810577069047808,2017-07-25 11:32:28,767165447351463937
889810562204479490,2017-07-25 11:32:24,767165447351463937
889810550976380928,2017-07-25 11:32:21,767165447351463937
889810541035888641,2017-07-25 11:32:19,767165447351463937
889810531082809344,2017-07-25 11:32:17,767165447351463937
889810521209405441,2017-07-25 11:32:14,767165447351463937
889810510346162176,2017-07-25 11:32:12,767165447351463937
889810497171841025,2017-07-25 11:32:09,767165447351463937
889810470647017474,2017-07-25 11:32:02,767165447351463937
889810459775430656,2017-07-25 11:32:00,767165447351463937
889810446483677184,2017-07-25 11:31:56,767165447351463937
889810436652249091,2017-07-25 11:31:54,767165447351463937
889810430507536385,2017-07-25 11:31:53,767165447351463937
889810408923639809,2017-07-25 11:31:48,767165447351463937
889810399725576192,2017-07-25 11:31:45,767165447351463937
889810387838926849,2017-07-25 11:31:42,767165447351463937
889810379626475527,2017-07-25 11:31:41,767165447351463937
889810370512257024,2017-07-25 11:31:38,767165447351463937
889810361960017921,2017-07-25 11:31:36,767165447351463937
889810351633690624,2017-07-25 11:31:34,767165447351463937
889810340908863488,2017-07-25 11:31:31,767165447351463937
889810324559474688,2017-07-25 11:31:27,767165447351463937
889810050696572929,2017-07-25 11:30:22,767165447351463937
889810040915447809,2017-07-25 11:30:20,767165447351463937
889810020870885376,2017-07-25 11:30:15,767165447351463937
889810011320438784,2017-07-25 11:30:13,767165447351463937
889809999203094528,2017-07-25 11:30:10,767165447351463937
889809971814301700,2017-07-25 11:30:03,767165447351463937
889809962653949952,2017-07-25 11:30:01,767165447351463937
889809949320245248,2017-07-25 11:29:58,767165447351463937
889809937865617409,2017-07-25 11:29:55,767165447351463937
889809925106479104,2017-07-25 11:29:52,767165447351463937
889809915765829633,2017-07-25 11:29:50,767165447351463937
889809906538356736,2017-07-25 11:29:48,767165447351463937
889809894995628032,2017-07-25 11:29:45,767165447351463937
889809886569275396,2017-07-25 11:29:43,767165447351463937
889809871977279488,2017-07-25 11:29:40,767165447351463937
889809859188854784,2017-07-25 11:29:36,767165447351463937
889809850766680064,2017-07-25 11:29:34,767165447351463937
889809842231181312,2017-07-25 11:29:32,767165447351463937
889809832299159553,2017-07-25 11:29:30,767165447351463937
889809820026646528,2017-07-25 11:29:27,767165447351463937
889809803891146754,2017-07-25 11:29:23,767165447351463937
889809791379525632,2017-07-25 11:29:20,767165447351463937
889809782735085569,2017-07-25 11:29:18,767165447351463937
889809773046235136,2017-07-25 11:29:16,767165447351463937
889809764691177474,2017-07-25 11:29:14,767165447351463937
889809755111403524,2017-07-25 11:29:12,767165447351463937
889809746836021248,2017-07-25 11:29:10,767165447351463937
889809734110466049,2017-07-25 11:29:07,767165447351463937
889809724711079936,2017-07-25 11:29:04,767165447351463937
889809717324914688,2017-07-25 11:29:03,767165447351463937
889809702133092353,2017-07-25 11:28:59,767165447351463937
889809693056651264,2017-07-25 11:28:57,767165447351463937
889809681119674369,2017-07-25 11:28:54,767165447351463937
889809666603180032,2017-07-25 11:28:51,767165447351463937
889809656272617472,2017-07-25 11:28:48,767165447351463937
889809645392592897,2017-07-25 11:28:45,767165447351463937
889809632583180288,2017-07-25 11:28:42,767165447351463937
889809617013919744,2017-07-25 11:28:39,767165447351463937
889809602329686016,2017-07-25 11:28:35,767165447351463937
889809590073913344,2017-07-25 11:28:32,767165447351463937
889809581114871808,2017-07-25 11:28:30,767165447351463937
889809572155846656,2017-07-25 11:28:28,767165447351463937
889809557236719616,2017-07-25 11:28:24,767165447351463937
889809548499931136,2017-07-25 11:28:22,767165447351463937
889809538110676992,2017-07-25 11:28:20,767165447351463937
889809527863902209,2017-07-25 11:28:17,767165447351463937
889809518925926401,2017-07-25 11:28:15,767165447351463937
889809509950136320,2017-07-25 11:28:13,767165447351463937
889809500047323136,2017-07-25 11:28:11,767165447351463937
889809484700319744,2017-07-25 11:28:07,767165447351463937
889809473128345604,2017-07-25 11:28:04,767165447351463937
889809463141597184,2017-07-25 11:28:02,767165447351463937
889809447773765632,2017-07-25 11:27:58,767165447351463937
889809439225786369,2017-07-25 11:27:56,767165447351463937
889809428635160576,2017-07-25 11:27:54,767165447351463937
889809418552053762,2017-07-25 11:27:51,767165447351463937
889809408640921600,2017-07-25 11:27:49,767165447351463937
889809395525332996,2017-07-25 11:27:46,767165447351463937
889809383550582788,2017-07-25 11:27:43,767165447351463937
889809372783706112,2017-07-25 11:27:40,767165447351463937
889809363455660032,2017-07-25 11:27:38,767165447351463937
889809348624515072,2017-07-25 11:27:35,767165447351463937
889809337216008192,2017-07-25 11:27:32,767165447351463937
889809327674019841,2017-07-25 11:27:30,767165447351463937
889809317221851136,2017-07-25 11:27:27,767165447351463937
889809308350894081,2017-07-25 11:27:25,767165447351463937
889809299559645184,2017-07-25 11:27:23,767165447351463937
889809289384275972,2017-07-25 11:27:21,767165447351463937
889809266684645376,2017-07-25 11:27:15,767165447351463937
889809255859183617,2017-07-25 11:27:13,767165447351463937
889809246510075904,2017-07-25 11:27:10,767165447351463937
889809235768471553,2017-07-25 11:27:08,767165447351463937
889809224200572929,2017-07-25 11:27:05,767165447351463937
889809213362491392,2017-07-25 11:27:02,767165447351463937
889809203447123970,2017-07-25 11:27:00,767165447351463937
889809192881713155,2017-07-25 11:26:58,767165447351463937
889809186992816128,2017-07-25 11:26:56,767165447351463937
889809173885706246,2017-07-25 11:26:53,767165447351463937
889809164045885441,2017-07-25 11:26:51,767165447351463937
889809154692534274,2017-07-25 11:26:48,767165447351463937
889809139010068480,2017-07-25 11:26:45,767165447351463937
889809127580553217,2017-07-25 11:26:42,767165447351463937
889809117740761088,2017-07-25 11:26:40,767165447351463937
889809107032694785,2017-07-25 11:26:37,767165447351463937
889809097649946624,2017-07-25 11:26:35,767165447351463937
889809082122719232,2017-07-25 11:26:31,767165447351463937
889809069317509121,2017-07-25 11:26:28,767165447351463937
889809059364446210,2017-07-25 11:26:26,767165447351463937
889809045799960579,2017-07-25 11:26:23,767165447351463937
889809037654728705,2017-07-25 11:26:21,767165447351463937
889809028691492864,2017-07-25 11:26:18,767165447351463937
889430331316551680,2017-07-24 10:21:30,767165447351463937
889430312593141760,2017-07-24 10:21:25,767165447351463937
889430295866359808,2017-07-24 10:21:22,767165447351463937
889430276434153472,2017-07-24 10:21:17,767165447351463937
889430201209307136,2017-07-24 10:20:59,767165447351463937
889430182787915782,2017-07-24 10:20:55,767165447351463937
889430160717434880,2017-07-24 10:20:49,767165447351463937
889430142048624640,2017-07-24 10:20:45,767165447351463937
889430097471483905,2017-07-24 10:20:34,767165447351463937
889430077196214273,2017-07-24 10:20:29,767165447351463937
889430060142174210,2017-07-24 10:20:25,767165447351463937
889430025325256704,2017-07-24 10:20:17,767165447351463937
889429978802118656,2017-07-24 10:20:06,767165447351463937
889429960972050432,2017-07-24 10:20:02,767165447351463937
889429924657758208,2017-07-24 10:19:53,767165447351463937
889429879141261312,2017-07-24 10:19:42,767165447351463937
889429861000818688,2017-07-24 10:19:38,767165447351463937
889429843435069442,2017-07-24 10:19:34,767165447351463937
889429630897143808,2017-07-24 10:18:43,767165447351463937
889429598210899968,2017-07-24 10:18:35,767165447351463937
889429552866312194,2017-07-24 10:18:24,767165447351463937
889429528644165632,2017-07-24 10:18:19,767165447351463937
889429485363253249,2017-07-24 10:18:08,767165447351463937
889429448071593984,2017-07-24 10:17:59,767165447351463937
889429189912219648,2017-07-24 10:16:58,767165447351463937
889429079362895873,2017-07-24 10:16:31,767165447351463937
889429050900402176,2017-07-24 10:16:25,767165447351463937
889429025826807808,2017-07-24 10:16:19,767165447351463937
889428973561589761,2017-07-24 10:16:06,767165447351463937
889428936718811137,2017-07-24 10:15:57,767165447351463937
889428893668524032,2017-07-24 10:15:47,767165447351463937
889428743675969538,2017-07-24 10:15:11,767165447351463937
889428724143104000,2017-07-24 10:15:07,767165447351463937
889428704463433728,2017-07-24 10:15:02,767165447351463937
889428553959264256,2017-07-24 10:14:26,767165447351463937
889428501908017152,2017-07-24 10:14:14,767165447351463937
889428448346648577,2017-07-24 10:14:01,767165447351463937
889428384727552000,2017-07-24 10:13:46,767165447351463937
889428362053079040,2017-07-24 10:13:40,767165447351463937
889428313214550016,2017-07-24 10:13:29,767165447351463937
889428296923987969,2017-07-24 10:13:25,767165447351463937
889428278905151488,2017-07-24 10:13:21,767165447351463937
889428248680996865,2017-07-24 10:13:13,767165447351463937
889427961241247744,2017-07-24 10:12:05,767165447351463937
889427913333813251,2017-07-24 10:11:53,767165447351463937
889427893750648832,2017-07-24 10:11:49,767165447351463937
889427831716855808,2017-07-24 10:11:34,767165447351463937
889427758924808192,2017-07-24 10:11:17,767165447351463937
889427729786916864,2017-07-24 10:11:10,767165447351463937
889427558588071937,2017-07-24 10:10:29,767165447351463937
889427531014721536,2017-07-24 10:10:22,767165447351463937
889427461435301888,2017-07-24 10:10:06,767165447351463937
889427440208027650,2017-07-24 10:10:01,767165447351463937
889427389968662528,2017-07-24 10:09:49,767165447351463937
889427350181429248,2017-07-24 10:09:39,767165447351463937
889427283689185281,2017-07-24 10:09:23,767165447351463937
889427254656196609,2017-07-24 10:09:16,767165447351463937
889427050787782658,2017-07-24 10:08:28,767165447351463937
889427036355166208,2017-07-24 10:08:24,767165447351463937
889427020207149061,2017-07-24 10:08:21,767165447351463937
889427003090194432,2017-07-24 10:08:16,767165447351463937
889426898094129152,2017-07-24 10:07:51,767165447351463937
889426873972703233,2017-07-24 10:07:46,767165447351463937
889426715822272513,2017-07-24 10:07:08,767165447351463937
889426684092469248,2017-07-24 10:07:00,767165447351463937
889426653507493889,2017-07-24 10:06:53,767165447351463937
889426637040664577,2017-07-24 10:06:49,767165447351463937
889426449152618496,2017-07-24 10:06:04,767165447351463937
889426390415687680,2017-07-24 10:05:50,767165447351463937
889426366172508160,2017-07-24 10:05:45,767165447351463937
889426326213369856,2017-07-24 10:05:35,767165447351463937
889426294366023683,2017-07-24 10:05:27,767165447351463937
889426264909533184,2017-07-24 10:05:20,767165447351463937
889426241366802432,2017-07-24 10:05:15,767165447351463937
889426219954978817,2017-07-24 10:05:10,767165447351463937
889426170336354304,2017-07-24 10:04:58,767165447351463937
889426151638048768,2017-07-24 10:04:53,767165447351463937
889426134248456192,2017-07-24 10:04:49,767165447351463937
889426107115552768,2017-07-24 10:04:43,767165447351463937
889426087855259648,2017-07-24 10:04:38,767165447351463937
889426070935445504,2017-07-24 10:04:34,767165447351463937
889426054535815168,2017-07-24 10:04:30,767165447351463937
889426027218296832,2017-07-24 10:04:24,767165447351463937
889426003151339520,2017-07-24 10:04:18,767165447351463937
889425982804733953,2017-07-24 10:04:13,767165447351463937
889425964974850050,2017-07-24 10:04:09,767165447351463937
889425870510628864,2017-07-24 10:03:46,767165447351463937
889425838592086016,2017-07-24 10:03:39,767165447351463937
889425806438522881,2017-07-24 10:03:31,767165447351463937
889425768052215809,2017-07-24 10:03:22,767165447351463937
889425682333261824,2017-07-24 10:03:02,767165447351463937
889425666743164928,2017-07-24 10:02:58,767165447351463937
889425637475106817,2017-07-24 10:02:51,767165447351463937
889425621444476928,2017-07-24 10:02:47,767165447351463937
889425602159165440,2017-07-24 10:02:42,767165447351463937
889425582399733761,2017-07-24 10:02:38,767165447351463937
889425566813704193,2017-07-24 10:02:34,767165447351463937
889425551185793024,2017-07-24 10:02:30,767165447351463937
889425534165241856,2017-07-24 10:02:26,767165447351463937
889425514145775616,2017-07-24 10:02:21,767165447351463937
889425503987220480,2017-07-24 10:02:19,767165447351463937
889425448320487424,2017-07-24 10:02:06,767165447351463937
889425427269271552,2017-07-24 10:02:01,767165447351463937
889425406146650114,2017-07-24 10:01:56,767165447351463937
889425390363594752,2017-07-24 10:01:52,767165447351463937
889425375272423425,2017-07-24 10:01:48,767165447351463937
889425343781642240,2017-07-24 10:01:41,767165447351463937
889425327377625088,2017-07-24 10:01:37,767165447351463937
889425306926186496,2017-07-24 10:01:32,767165447351463937
889425289654054912,2017-07-24 10:01:28,767165447351463937
889425251536216064,2017-07-24 10:01:19,767165447351463937
889425233685340160,2017-07-24 10:01:15,767165447351463937
889425216769638400,2017-07-24 10:01:11,767165447351463937
889425199937994752,2017-07-24 10:01:07,767165447351463937
889425171353804800,2017-07-24 10:01:00,767165447351463937
889425154727489537,2017-07-24 10:00:56,767165447351463937
889425138315272193,2017-07-24 10:00:52,767165447351463937
889425121676369922,2017-07-24 10:00:48,767165447351463937
889425101791281153,2017-07-24 10:00:43,767165447351463937
889425071579602945,2017-07-24 10:00:36,767165447351463937
889425044312440832,2017-07-24 10:00:29,767165447351463937
889425022997078018,2017-07-24 10:00:24,767165447351463937
889425005259350017,2017-07-24 10:00:20,767165447351463937
889424957574270977,2017-07-24 10:00:09,767165447351463937
889424938855051264,2017-07-24 10:00:04,767165447351463937
889424912691060736,2017-07-24 09:59:58,767165447351463937
889424854872498176,2017-07-24 09:59:44,767165447351463937
889424841496854529,2017-07-24 09:59:41,767165447351463937
889424817052450821,2017-07-24 09:59:35,767165447351463937
889424802137518081,2017-07-24 09:59:32,767165447351463937
889424783112196097,2017-07-24 09:59:27,767165447351463937
889424768327270400,2017-07-24 09:59:24,767165447351463937
889424709648957440,2017-07-24 09:59:10,767165447351463937
889424675922616320,2017-07-24 09:59:02,767165447351463937
889424659795460097,2017-07-24 09:58:58,767165447351463937
889424639709003776,2017-07-24 09:58:53,767165447351463937
889424623464361985,2017-07-24 09:58:49,767165447351463937
889424581949247488,2017-07-24 09:58:39,767165447351463937
889424561845936128,2017-07-24 09:58:34,767165447351463937
889424525493805057,2017-07-24 09:58:26,767165447351463937
889424494808358912,2017-07-24 09:58:18,767165447351463937
889424478756786177,2017-07-24 09:58:15,767165447351463937
889424383407562752,2017-07-24 09:57:52,767165447351463937
889424366441701376,2017-07-24 09:57:48,767165447351463937
889424338859864065,2017-07-24 09:57:41,767165447351463937
889424324137857025,2017-07-24 09:57:38,767165447351463937
889424309688582144,2017-07-24 09:57:34,767165447351463937
889424284656967680,2017-07-24 09:57:28,767165447351463937
889424255854628868,2017-07-24 09:57:21,767165447351463937
889090830094422016,2017-07-23 11:52:27,767165447351463937
889090807935807488,2017-07-23 11:52:21,767165447351463937
889090786184224769,2017-07-23 11:52:16,767165447351463937
889090765862744064,2017-07-23 11:52:11,767165447351463937
889090744740306944,2017-07-23 11:52:06,767165447351463937
889090723710091264,2017-07-23 11:52:01,767165447351463937
889090699810832384,2017-07-23 11:51:55,767165447351463937
889090678168223744,2017-07-23 11:51:50,767165447351463937
889090657691639809,2017-07-23 11:51:45,767165447351463937
889090634337759232,2017-07-23 11:51:40,767165447351463937
889090612430950403,2017-07-23 11:51:35,767165447351463937
889090532550483968,2017-07-23 11:51:16,767165447351463937
889090508672221188,2017-07-23 11:51:10,767165447351463937
889090486450835456,2017-07-23 11:51:05,767165447351463937
889090462778183681,2017-07-23 11:50:59,767165447351463937
889090441202737152,2017-07-23 11:50:54,767165447351463937
889090418133975042,2017-07-23 11:50:48,767165447351463937
889090396722044930,2017-07-23 11:50:43,767165447351463937
889090372063776768,2017-07-23 11:50:37,767165447351463937
889090351381725184,2017-07-23 11:50:32,767165447351463937
889090329340649472,2017-07-23 11:50:27,767165447351463937
889090307869917184,2017-07-23 11:50:22,767165447351463937
889090284855762944,2017-07-23 11:50:17,767165447351463937
889090262089162752,2017-07-23 11:50:11,767165447351463937
889090238777221122,2017-07-23 11:50:06,767165447351463937
889090216832585731,2017-07-23 11:50:00,767165447351463937
889090195441594368,2017-07-23 11:49:55,767165447351463937
889090170892427267,2017-07-23 11:49:49,767165447351463937
889090147781705729,2017-07-23 11:49:44,767165447351463937
889090121080782849,2017-07-23 11:49:38,767165447351463937
889090098083405825,2017-07-23 11:49:32,767165447351463937
889090074872168448,2017-07-23 11:49:27,767165447351463937
889090052931768320,2017-07-23 11:49:21,767165447351463937
889090031415042048,2017-07-23 11:49:16,767165447351463937
889090006274277376,2017-07-23 11:49:10,767165447351463937
889089984921075712,2017-07-23 11:49:05,767165447351463937
889089963035316224,2017-07-23 11:49:00,767165447351463937
889089943322021888,2017-07-23 11:48:55,767165447351463937
889089919288619009,2017-07-23 11:48:49,767165447351463937
889089894911324161,2017-07-23 11:48:44,767165447351463937
889089870521450496,2017-07-23 11:48:38,767165447351463937
889089849797431297,2017-07-23 11:48:33,767165447351463937
889089825218768897,2017-07-23 11:48:27,767165447351463937
889089803324604416,2017-07-23 11:48:22,767165447351463937
889089779341574144,2017-07-23 11:48:16,767165447351463937
889089752963600384,2017-07-23 11:48:10,767165447351463937
889089732788887553,2017-07-23 11:48:05,767165447351463937
889089711435726848,2017-07-23 11:48:00,767165447351463937
889089687930916864,2017-07-23 11:47:54,767165447351463937
889089666489516032,2017-07-23 11:47:49,767165447351463937
889089646377836544,2017-07-23 11:47:44,767165447351463937
889089624085221376,2017-07-23 11:47:39,767165447351463937
889089600617988097,2017-07-23 11:47:33,767165447351463937
889089576811216896,2017-07-23 11:47:28,767165447351463937
889089552593240064,2017-07-23 11:47:22,767165447351463937
889089527209279488,2017-07-23 11:47:16,767165447351463937
889089502446182402,2017-07-23 11:47:10,767165447351463937
889089478446292993,2017-07-23 11:47:04,767165447351463937
889089451468529666,2017-07-23 11:46:58,767165447351463937
889089428588683264,2017-07-23 11:46:52,767165447351463937
889089402172866560,2017-07-23 11:46:46,767165447351463937
889089378290614272,2017-07-23 11:46:40,767165447351463937
889089353183485953,2017-07-23 11:46:34,767165447351463937
889089326885224449,2017-07-23 11:46:28,767165447351463937
889089302709141508,2017-07-23 11:46:22,767165447351463937
889089273844047872,2017-07-23 11:46:16,767165447351463937
889089249198301185,2017-07-23 11:46:10,767165447351463937
889089224045023232,2017-07-23 11:46:04,767165447351463937
889089197864230912,2017-07-23 11:45:57,767165447351463937
889089168457859072,2017-07-23 11:45:50,767165447351463937
889089143099113472,2017-07-23 11:45:44,767165447351463937
889089118105247744,2017-07-23 11:45:38,767165447351463937
889089103303589889,2017-07-23 11:45:35,767165447351463937
889088941747339265,2017-07-23 11:44:56,767165447351463937
